1-19857784287,SELANGOR,ZONE BUKIT RAJA,adv sub check iw [Q005374 @ 08/27/2018 11:50:15 AM]  .. [Q005374 @ 08/27/2018 10:38:02 AM]  customer unreachable [Q005374 @ 08/26/2018 10:23:50 AM]  . [Q005374 @ 08/26/2018 10:22:40 AM]  [MA] ma [Added By B17384 26/08/2018 08:39:43 AM] CVP  Auto Ticket C
1-19855295489,SELANGOR,ZONE KLANG,rj11 disc tested normal [B15576 @ 08/27/2018 12:13:47 PM]  ; [B15576 @ 08/27/2018 10:19:52 AM]  [MA] / [Added By B15576 27/08/2018 08:43:25 AM] appt 11.15am[B15576 @ 08/27/2018 08:41:45 AM] ;[B15576 @ 08/27/2018 08:39:12 AM] [MA] / [Added By B15576 27/08/
1-19859896677,SELANGOR,ZONE BUKIT RAJA,adv sub tukar splitter [Q005374 @ 08/27/2018 12:39:41 PM]  . [Q005374 @ 08/27/2018 12:15:57 PM]  [MA] ma [Added By B17384 27/08/2018 08:39:00 AM] SN/Login ID: 00333434007 / suria143Modem Warranty: NoAccount Status: ACTIVEProblem: DSL_CantLoginDT_DSLBlinkP
1-19864111012,SELANGOR,ZONE BUKIT RAJA,iw cust putus  [Q005366 @ 08/27/2018 03:02:07 PM]  k [Q005366 @ 08/27/2018 02:59:41 PM]  [MA] Ma [Added By B17384 27/08/2018 01:12:43 PM] Service No:  00333487198    Problem: NDT Previous TT Remarks:CAMS/ICP status:20SEF code:If Customer Call Back : Req
1-19851835020,SELANGOR,ZONE RAWANG,[MA] repair section  awang utsb [Added By TM30077 27/08/2018 03:01:43 PM] [MA]   [Added By TM30077 27/08/2018 03:01:24 PM] [MA]   [Added By TM30077 27/08/2018 03:01:15 PM]  [MA] 27/08/2018 @ 16:00 PM [Added By B17630 24/08/2018 03:12:14 PM] [MA] .. [Adde
1-19838728353,SELANGOR,ZONE BANTING,[MA] 31812994 Tukar ds pr 490 dp tone ok  Telefast [Added By B16695 27/08/2018 03:19:06 PM] [MA] N [Added By B16695 27/08/2018 03:01:40 PM] [MA] E [Added By B16695 27/08/2018 03:01:26 PM]  [MA] Z [Added By B16695 27/08/2018 03:01:02 PM] [MA] N [Added By
1-19862860899,SELANGOR,ZONE GOMBAK,tel chg [Q005627 @ 08/27/2018 02:54:25 PM]  . [Q005627 @ 08/27/2018 02:35:45 PM]  [MA] . [Added By TM32202 27/08/2018 01:12:37 PM] Service No:00361853618Problem: NDTPrevious TT Remarks:CAMS/ICP status:activeSEF code:Phone Under TM Net Warranty:Yes/NoCom
1-19836541085,SELANGOR,ZONE BANTING,[MA] 31915080 Tukar ds pr 2  ENZ [Added By B16695 27/08/2018 02:48:26 PM] [MA] N [Added By B16695 27/08/2018 02:38:05 PM] [MA] E [Added By B16695 27/08/2018 02:37:49 PM]  [MA] Z [Added By B16695 27/08/2018 02:37:33 PM] [MA] N [Added By B16695 27/08/2018
1-19783551921,SELANGOR,ZONE KLANG,TERIMA SPARE KAD DARI BPQS;INSTALL SEMUA KAD;RECONFIGURE;SETITNG PARAMETER;TEST TONE.
1-19864045779,SELANGOR,ZONE KUALA SELANGOR,IW salah pasang di betulkan... tested line okay.. [TM32242 @ 08/27/2018 04:20:10 PM]  .. [TM32242 @ 08/27/2018 04:18:31 PM]  [MA] . [Added By TM31327 27/08/2018 03:47:40 PM] Troubleshooting/Advise:Assist customer on NDT and STX Down_______________________
1-19863191964,SELANGOR,ZONE TASIK AMPANG,TERIMA SPARE KAD DARI BPQS;INSTALL SEMUA KAD;RECONFIGURE;SETITNG PARAMETER;TEST TONE.
1-19860965058,SELANGOR,ZONE RAWANG,decoder hypptv rosak. package unifi lite tiada pakage  setup box. adv sub tengok hypp TV melalui henfon [TM33143 @ 08/27/2018 04:04:02 PM]  q [TM33143 @ 08/27/2018 04:02:00 PM]  [MA] . [Added By B14750 27/08/2018 03:54:25 PM] [MA] 1 [Added By B14750 27/08
1-19805129500,SELANGOR,ZONE KLANG,TERIMA SPARE KAD DARI BPQS;INSTALL SEMUA KAD;RECONFIGURE;SETITNG PARAMETER;TEST TONE.
1-19810776598,SELANGOR,ZONE KLANG,TERIMA SPARE KAD DARI BPQS;INSTALL SEMUA KAD;RECONFIGURE;SETITNG PARAMETER;TEST TONE.
1-19864130073,SELANGOR,ZONE KUALA SELANGOR,iw sub rosak adv sub tq [TM32790 @ 08/27/2018 03:44:54 PM]    [TM32790 @ 08/27/2018 03:42:19 PM]  [MA] manual assign [Added By B14570 27/08/2018 03:10:18 PM] Service No: 00332161320Problem: no dial tonePrevious TT Remarks:NACAMS/ICP status:ACT SEF code:NA
1-19863433795,SELANGOR,ZONE TAMAN PETALING,cab OK. [K19293 @ 08/27/2018 04:52:39 PM]  [MA]   [Added By TM31208 27/08/2018 01:39:06 PM] Service No:00377815711 Problem:no dial tone Previous TT Remarks:CAMS/ICP status:activeSEF code:If Customer Call Back:Request O&M to check. Thank you IVR Verificati
1-19848947088,SELANGOR,ZONE BANTING,. [K17810 @ 08/27/2018 02:59:30 PM]  tjanji 2.45 pm [K17810 @ 08/27/2018 10:38:28 AM]  . [K17810 @ 08/27/2018 10:37:47 AM]  [MA] fya [Added By B13575 27/08/2018 08:46:07 AM]  [MA] APPT  [Added By TM33843 25/08/2018 09:16:35 AM] [MA] APPT  [Added By TM3384
1-19858314242,SELANGOR,ZONE SUBANG JAYA,[MA]   [Added By B14586 27/08/2018 09:41:42 AM] [MA]   [Added By B14586 27/08/2018 09:40:38 AM] calc.[Q005368 @ 08/27/2018 09:36:26 AM]  [Q005368 @ 08/27/2018 09:35:57 AM] [MA]   [Added By B14586 27/08/2018 09:32:17 AM] [MA]   [Added By B14586 27/08/2018
1-19799214553,SELANGOR,ZONE KLANG,TERIMA SPARE KAD DARI BPQS;INSTALL SEMUA KAD;RECONFIGURE;SETITNG PARAMETER;TEST TONE.
1-19802015323,SELANGOR,ZONE KLANG,TERIMA SPARE KAD DARI BPQS;INSTALL SEMUA KAD;RECONFIGURE;SETITNG PARAMETER;TEST TONE.
1-19819953154,SELANGOR,ZONE KLANG,TERIMA SPARE KAD DARI BPQS;INSTALL SEMUA KAD;RECONFIGURE;SETITNG PARAMETER;TEST TONE.
1-19863314462,MSC,ZONE PUCHONG,rejoin iw [Q000083 @ 08/27/2018 04:41:41 PM]  . [Q000083 @ 08/27/2018 04:37:17 PM]  [MA]   [Added By TM31202 27/08/2018 02:12:45 PM] Service No: 00380238310 Problem: DT_NDT CAMS/ICP status:  Account NameMARKETING AND PROMOTIONAL SERVICES (ASIA) SDN BHD  P
1-19834737280,SELANGOR,ZONE KLANG,ISU TRUNK HIGHWAY CONGEST. RESET TRUNK HGHWAY
1-19836067924,SELANGOR,ZONE TAMAN PETALING,cable TNP_C replace 144m;rect ok infm by En .ramli
1-19847846371,SELANGOR,ZONE TAMAN PETALING,cable TNP_C replace 144m;rect ok infm by En .ramli
1-19854690703,SELANGOR,ZONE BANTING,cable TNP_Z replace 5m;rect ok infm by En .ramli
1-19847707176,SELANGOR,ZONE BANTING,due to Multiple fiber optic cut  U/G 5.3 KM dari BN Nodes  (contractor on other service   HDD work (planting pipe) by Syabas Project); action restored fiber+
1-19860665374,MSC,ZONE KINRARA,Remarks: pull slack kabel & resplicing fiber
1-19853157120,SELANGOR,ZONE KEPONG,CKC CLOSED /SGB_013 /119850970239 : ganti cable theft ff200pr by kont taskheritage
1-19831287980,SELANGOR,ZONE KLANG,GANTI TIE KABEL.
1-19852276656,SELANGOR,ZONE KEPONG,Ckc closed /SPG_VF5017 /119859859591 : Ganti cable ib100 dan ib200 kena curi by kont tch. Call sub ringging no reply. Under company.
1-19860667268,SELANGOR,ZONE BUKIT RAJA,[Test Type:Verify STX];[Test Status:Successful];[User ID:t.vivian];[Session Start Time:26/08/2018 06:27:19]kerja repair kabel hilang [TM32781 @ 08/27/2018 08:50:54 AM]    [TM32781 @ 08/27/2018 08:50:16 AM]  [MA]   [Added By B17384 27/08/2018 08:41:09 AM]
1-19858486273,SELANGOR,ZONE KAJANG,Reset 2nd slot adce card (Huawei) inform by rafli
1-19852025728,SELANGOR,ZONE KLANG,[MA] session up [Added By TM31445 27/08/2018 09:31:46 AM] [MA] inprogress [Added By TM31445 27/08/2018 09:31:05 AM] [MA] line up [Added By TM31445 27/08/2018 09:30:50 AM]  [MA] RA [Added By TM31445 27/08/2018 09:30:27 AM] [MA] RA [Added By TM31445 27/08/2
1-19850866885,SELANGOR,ZONE KAJANG,Kabel jatuh kena langgarganti kabel by rul synergy
1-19860420073,SELANGOR,ZONE BANGI,Configure system... by enz
1-19861255928,SELANGOR,ZONE KUALA SELANGOR,change new arrestor at dp..tested ok [TM31418 @ 08/27/2018 09:56:37 AM]  [MA]   [Added By B16430 27/08/2018 08:57:51 AM] VOBB|Service No: 00332413166Username: pmean@unifiOwner Name: LIAN PO MEANService Address: NO. 5 JALAN AMAN JAYA 2 TAMAN AMAN JAYA 4540
1-19860613124,SELANGOR,ZONE BANTING,[Test Type:Verify STX];[Test Status:Successful];[User ID:izati.89];[Session Start Time:27/08/2018 10:41:14];.setting modem cust;.line cust dah ok [Q005168 @ 08/27/2018 10:45:54 AM]  . [Q005168 @ 08/27/2018 10:39:32 AM]  [MA] .. [Added By TM31367 27/08/201
1-19858598273,SELANGOR,ZONE RAWANG,[TM31670 @ 08/27/2018 10:45:06 AM]  [MA]   [Added By B15234 27/08/2018 10:32:22 AM] pc[TM31670 @ 08/26/2018 01:23:44 PM]  [TM31670 @ 08/26/2018 11:24:44 AM] [MA]   [Added By B15234 26/08/2018 10:57:48 AM] Service No:00360343002Problem: ndt Previous TT Rem
1-19825039596,SELANGOR,ZONE TASIK AMPANG,[Test Type:Verify STX];[Test Status:Successful];[User ID:nazaros];[Session Start Time:24/08/2018 06:31:36] change new port;upgrade speed 2mb to 5mb..by zahir/jijoy [Q005616 @ 08/27/2018 11:24:15 AM]   [MA] . [Added By TM31206 27/08/2018 11:03:49 AM] [MA]
1-19861359845,SELANGOR,ZONE TDI,OK tukar Dside  Dari 51 ke 52;confirm sub line telephone OK... [TM30407 @ 08/27/2018 10:49:57 AM]  [MA] assign wan [Added By B16159 27/08/2018 09:33:13 AM] Service No:00377271942Problem:dt no dial tonePrevious TT Remarks:CAMS/ICP status: ActiveSEF code:
1-19857508336,SELANGOR,ZONE GOMBAK,"Action taken:Due to Power TNB down. Verify by En Ismadi/Zaizurizan   119857508336	TOKUSHIMA AUTO PARTS SDN. BHD.	MAY BAH SU YEN	toshima8	session UP  119857693890	KAN SAI USED PARTS AND MACHINE	TAN SIEW LING	kansai68	session UP  119857741293	T&T AUTO PART	MS OUME DIAMOND	t.tauto	session UP"
1-19853877013,SELANGOR,ZONE TDI, tukar e 613
1-19856170411,SELANGOR,ZONE BANTING,[Test Type:Verify STX];[Test Status:Successful];[User ID:azli5229];[Session Start Time:27/08/2018 12:17:03] [K20878 @ 08/27/2018 12:17:06 PM]  in [K20878 @ 08/27/2018 10:11:49 AM]  27/8 [K20878 @ 08/27/2018 09:19:11 AM]  in [K20878 @ 08/27/2018 09:18:33 A
1-19860247332,SELANGOR,ZONE KLANG,[MA] / [Added By B15576 27/08/2018 09:12:24 AM] TROUBLESHOOTING / ADVISE : Assist customer on no dial tone n stx downOUTCOME & COMMENT : Create   jumper.  wire. dis. di cab.  di baiki.  TT=============================Compulsory system for technical issu
1-19852894576,SELANGOR,ZONE RAWANG,. [K25992 @ 08/27/2018 10:22:32 AM]  [MA]   [Added By B15234 27/08/2018 10:12:03 AM] app isnin jam 11.30 pg....l[k25992 @ 08/24/2018 11:21:01 AM] ...[k25992 @ 08/24/2018 10:59:21 AM] [MA] assign to team Nordin/Salahud [Added By B15234 24/08/2018 10:54:17
1-19861980791,SELANGOR,ZONE KUALA SELANGOR,reconfigure modem.[Test Type:Verify STX];[Test Status:Successful];[User ID:ctc0280];[Session Start Time:27/08/2018 12:25:18] [TM31418 @ 08/27/2018 12:47:24 PM]  . [TM31418 @ 08/27/2018 12:12:30 PM]  [MA] ; [Added By TM31327 27/08/2018 10:45:10 AM] Login I
1-19858905672,SELANGOR,ZONE TASIK AMPANG,change Ds kpd pair 318./es pair 10. rect iw cust. [TM32773 @ 08/27/2018 12:57:47 PM]  [MA]     [Added By TM34049 27/08/2018 11:20:53 AM] appoiment pukul 1.15pm[TM32773 @ 08/27/2018 11:10:48 AM]  [TM32773 @ 08/27/2018 11:10:12 AM] [MA]   [Added By TM34049
1-19847484297,SELANGOR,ZONE BATU,Rectify e/side at cabinet; change e/side prs of related TTs by MJKH Dorrati
1-19837461506,SELANGOR,ZONE GOMBAK,modem chg[Test Type:Verify STX];[Test Status:Successful];[User ID:bensen2];[Session Start Time:27/08/2018 02:25:09] [Q005627 @ 08/27/2018 02:34:25 PM]  . [Q005627 @ 08/27/2018 02:19:27 PM]  [MA]  [Added By B15443 27/08/2018 02:05:59 PM] appt 27/8/18  143
1-19839632893,SELANGOR,ZONE SUBANG JAYA,[Test Type:Verify STX];[Test Status:Successful];[User ID:ewrsb];[Session Start Time:27/08/2018 02:44:18]...DW putus kena langgar;;;tukar DW 9 span bersama team en.Ibrahim [K21823 @ 08/27/2018 02:48:16 PM]    [K21823 @ 08/27/2018 02:04:49 PM]  re appt peta
1-19858340971,SELANGOR,ZONE SUBANG JAYA,[Test Type:Verify STX];[Test Status:Successful];[User ID:palani46];[Session Start Time:27/08/2018 11:33:15] [TM32623 @ 08/27/2018 11:38:25 am]   [MA] . [Added By B14586 27/08/2018 08:52:43 AM] appt[TM32623 @ 08/26/2018 12:28:42 pm] tt[TM32623 @ 08/26/2018
1-19854590213,SELANGOR,ZONE RAWANG,[Test Type:Verify STX];[Test Status:Successful];[User ID:conan75@unifi];[Session Start Time:27/08/2018 03:39:37] [K25992 @ 08/27/2018 03:43:06 PM]  . [K25992 @ 08/27/2018 11:51:26 AM]  [MA]   [Added By B15234 27/08/2018 10:10:54 AM] appt 27hb jam 1130 tgh
1-19860578423,SELANGOR,ZONE KAJANG,KJ_F054  change oliu card at cot
1-19862765358,MSC,ZONE KINRARA,.tukar eside pair 16 [Q005398 @ 08/27/2018 11:47:01 AM]  CVP  Auto Ticket Creation IVR Verification has been successfully done [Q005398 @ 08/27/2018 04:08:06 PM]  . [Q005398 @ 08/27/2018 11:47:01 AM]  CVP  Auto Ticket Creation
1-19847444193,SELANGOR,ZONE TASIK AMPANG,[MA]   [Added By TM34049 27/08/2018 12:09:43 PM] [MA]  tt msqos [Added By TM34049 27/08/2018 11:07:43 AM] [MA]     [Added By TM34049 27/08/2018 09:20:33 AM] apptn[TM34026 @ 08/24/2018 04:57:49 PM] ;[TM34026 @ 08/24/2018 11:36:47 AM] [MA] Mohd Fadzly Bin M
1-19859817938,MSC,ZONE CYBERJAYA,... [Q004582 @ 08/27/2018 12:32:35 PM]  [MA]   [Added By B16065 27/08/2018 10:01:19 AM]  [MA]   [Added By B16065 26/08/2018 12:32:34 PM] [MA]   [Added By B16065 26/08/2018 12:31:13 PM] Service No:00387060311 Problem:DEL Technical Fault DT_NoDialTonePrevio
1-19858673389,TERENGGANU,ZONE TERENGGANU SELATAN ,
1-19862715548,TERENGGANU,ZONE TERENGGANU SELATAN ,
1-19859949226,TERENGGANU,ZONE TERENGGANU SELATAN ,
1-19855609712,TERENGGANU,ZONE TERENGGANU TENGAH,
1-19860723888,TERENGGANU,ZONE TERENGGANU TENGAH,msalah bil [TM34128 @ 08/27/2018 03:25:56 PM]  .. [TM34128 @ 08/27/2018 03:24:35 PM]  Plgn mengadu Internet dan telefon tidak boleh guna dari pagi tadi. Mhn pihak ambil tindakan dgn kadar se
1-19855916502,TERENGGANU,ZONE TERENGGANU TENGAH,baiki drop wire [Q004131 @ 08/27/2018 03:59:19 PM]  otw [Q004131 @ 08/27/2018 03:26:02 PM]  DLM tindakn [Q004131 @ 08/27/2018 11:53:28 AM]  otw [Q004131 @ 08/27/2018 11:31:45 AM]  [MA] . [Added By B14806 27/08/2018 08:23:25 AM] [MA] . [Added By B14806 26/
1-19859752456,TERENGGANU,ZONE TERENGGANU UTARA,renew contract modem [Q004183 @ 08/27/2018 11:57:50 AM]  dlm tindakan [Q004183 @ 08/27/2018 11:03:50 AM]  Troubleshooting/Advise: Assist customer on no inter. connection *DSL OFF  Outcome & comment: Create TT Assigned SRF to CPC FOLLOW UP ================
1-19860282562,TERENGGANU,ZONE TERENGGANU TENGAH,tukar modem renew contract [Q004131 @ 08/27/2018 01:52:21 PM]  otw [Q004131 @ 08/27/2018 01:43:45 PM]  [MA] . [Added By B14806 27/08/2018 08:24:21 AM] SN/Login ID:  nhani88hAccount Status: ACTIVEProblem:  DSL_ModemFaultyComment: tq
1-19865316039,TERENGGANU,ZONE TERENGGANU SELATAN ,[Test Type:Verify STX];[Test Status:Successful];[User ID:saari549];[Session Start Time:27/08/2018 04:28:22] [TM33753 @ 08/27/2018 05:17:50 PM]  ok [TM33753 @ 08/27/2018 04:49:47 PM]  [MA] . [Added By B17123 27/08/2018 03:58:55 PM] Troubleshooting/Advise:
1-19860494244,TERENGGANU,ZONE TERENGGANU UTARA,ciw advise sub [Q004220 @ 08/27/2018 02:13:24 PM]  DLM tindakan [Q004220 @ 08/27/2018 02:12:55 PM]  [MA] ambil tindakan [Added By K25884 27/08/2018 01:31:25 PM] app[Q004220 @ 08/27/2018 01:22:30 PM] appt[Q004220 @ 08/27/2018 01:21:54 PM] [MA] ambil tindak
1-19859582589,TERENGGANU,ZONE TERENGGANU TENGAH,Talian dah dibaikpulih.. Tukar drop wire rosak.. [Q004286 @ 08/27/2018 01:18:34 pm]  otw [Q004286 @ 08/27/2018 01:13:15 pm]  [MA] . [Added By B14806 27/08/2018 08:20:32 AM] Fast Project..plgn mengadu tel dirumah tiada tonectc : 0199735245
1-19862158713,TERENGGANU,ZONE TERENGGANU TENGAH,key fone  ROSAK. [TM32604 @ 08/27/2018 12:48:42 PM]  pp [TM32604 @ 08/27/2018 12:48:22 PM]  [MA] pp [Added By K22922 27/08/2018 10:29:00 AM] Troubleshooting/Advise: Assist customer on Del Technical Issueno dial tone Ou
1-19862769304,TERENGGANU,ZONE TERENGGANU UTARA,pelanggan tiada dirumah..cust sudah maklum line sudah OK.. [Q004184 @ 08/27/2018 02:44:16 PM]  DLM tindkn [Q004184 @ 08/27/2018 12:56:04 PM]  [MA] FYI [Added By TM32620 27/08/2018 10:10:36 AM] CVP  Auto Ticket Creation
1-19858078454,TERENGGANU,ZONE TERENGGANU TENGAH,tukar pair. [B13154 @ 08/27/2018 03:56:18 PM]  pp [B13154 @ 08/27/2018 03:55:54 PM]  pp [B13154 @ 08/27/2018 03:48:35 PM]   [MA] pp [Added By K22922 26/08/2018 05:12:24 PM] TALIAN NDTCTC.NO 0173708356
1-19858611615,TERENGGANU,ZONE TERENGGANU SELATAN ,5.24PM :kerja kerja baik pulih oleh SIAP NME AZMI...rcc/rose/trg
1-19855893632,TERENGGANU,ZONE TERENGGANU SELATAN ,tukar telefon [Q004306 @ 08/27/2018 03:26:25 PM]  . [Q004306 @ 08/27/2018 03:20:59 PM]  [MA] x [Added By K18356 27/08/2018 02:58:12 PM] [MA]   [Added By K18356 26/08/2018 08:37:41 AM] [MA]   [Added By K18356 26/08/2018 08:37:29 AM] Service No: 00908583699
1-19863535533,TERENGGANU,ZONE TERENGGANU SELATAN ,Tukar soket [Q004430 @ 08/27/2018 03:26:04 PM]  tros [Q004430 @ 08/27/2018 03:01:47 PM]  [MA] nill [Added By B17062 27/08/2018 12:13:08 PM] Troubleshooting/Advise: Assist customer on  no internet connection Outcome & co
1-19855566389,TERENGGANU,ZONE TERENGGANU TENGAH,[Test Type:Verify STX];[Test Status:Successful];[User ID:];[Session Start Time:27/08/2018 09:59:44] [TM33127 @ 08/27/2018 03:24:54 PM]  . [TM33127 @ 08/27/2018 01:08:28 PM]  [MA] .. [Added By B13154 27/08/2018 09:21:50 AM] .[TM33127 @ 08/26/2018 03:34:46
1-19865162345,TERENGGANU,ZONE TERENGGANU TENGAH,[Test Type:Verify STX];[Test Status:Successful];[User ID:khai5748];[Session Start Time:27/08/2018 05:07:48] [K25870 @ 08/27/2018 05:37:02 pm]  in action [K25870 @ 08/27/2018 04:40:58 pm]  [MA] . [Added By B14806 27/08/2018 04:23:22 PM] SN/Login ID: khai57
1-19863422388,TERENGGANU,ZONE TERENGGANU UTARA,teat line OK/tukar modem[Test Type:Verify STX];[Test Status:Successful];[User ID:];[Session Start Time:27/08/2018 09:59:44] [Q004176 @ 08/27/2018 05:38:29 PM]  DLM tindakan [Q004176 @ 08/27/2018 04:36:02 PM]  Troubleshooting/Advise: Assist customer on STX
1-19858612417,TERENGGANU,ZONE TERENGGANU TENGAH,[Test Type:Verify STX];[Test Status:Successful];[User ID:taf3674];[Session Start Time:27/08/2018 02:26:43] [K16558 @ 08/27/2018 03:11:10 PM]  1... [K16558 @ 08/27/2018 02:36:35 PM]  . [K16558 @ 08/27/2018 01:03:30 PM]   [MA] pp [Added By K22922 26/08/2018
1-19864550045,TERENGGANU,ZONE TERENGGANU UTARA,renew contrack modem [Q004183 @ 08/27/2018 04:41:04 PM]  dlm tindakan [Q004183 @ 08/27/2018 04:36:28 PM]  [MA] fyi [Added By TM32620 27/08/2018 02:54:48 PM] Login  ah92;no tel 6185410..team sudah ke rmh plgn dan didapAti modem kena kilat.cpe info tiada u
1-19862232028,TERENGGANU,ZONE TERENGGANU TENGAH,Talian dah dibaikpulih.. Tukar drop wire putus dilanggar Lori.. [Q004286 @ 08/27/2018 04:44:12 pm]  otw [Q004286 @ 08/27/2018 04:13:51 pm]  pengadu: rakiah mansor ctc no: 0132298434 no svc: 00906151872 acc no: D205874990101 isu/aduan: del ndt//fast pojek
1-19858452671,TERENGGANU,ZONE TERENGGANU TENGAH,socket rosak [TM32599 @ 08/27/2018 05:05:07 PM]  .. [TM32599 @ 08/27/2018 03:47:40 PM]  jnji ptg ini [TM32599 @ 08/27/2018 03:25:30 PM]  ... [TM32599 @ 08/27/2018 03:24:54 PM]  [MA] pp [Added By K22922 27/08/2018 08:49:52 AM] CVP  Auto Ticket Creation
1-19864132873,TERENGGANU,ZONE TERENGGANU UTARA,socket planggan rosak [Q004218 @ 08/27/2018 05:26:17 PM]  DLM tindakan [Q004218 @ 08/27/2018 05:11:53 PM]  internet down  nama pengadu : pn normadiah no ctc   :0199867442
1-19863182343,TERENGGANU,ZONE TERENGGANU UTARA,tkr splitter dan drop wire [TM32610 @ 08/27/2018 05:41:30 PM]  dlm tindakan [TM32610 @ 08/27/2018 03:43:14 PM]  Troubleshooting/Advise:  Assist customer on stx down   Outcome & comment:  create sr and ctt   Special Remarks / Additional Advise:  home li
1-19863484312,TERENGGANU,ZONE TERENGGANU TENGAH,[Test Type:Verify STX];[Test Status:Successful];[User ID:tad3562];[Session Start Time:23/08/2018 11:58:29] [TM33161 @ 08/27/2018 05:38:40 PM]  ondway [TM33161 @ 08/27/2018 02:56:39 PM]  [MA] . [Added By B14806 27/08/2018 12:56:06 PM] nama: samsiahctc no :
1-19863143714,TERENGGANU,ZONE TERENGGANU SELATAN ,[Test Type:Verify STX];[Test Status:Successful];[User ID:ncs51];[Session Start Time:27/08/2018 05:50:43] [TM32615 @ 08/27/2018 06:09:02 PM]  j [TM32615 @ 08/27/2018 05:37:54 PM]  TROUBLESHOOTING / ADVICE :  ** Assist customer on connected but cannot brows
1-19859877661,TERENGGANU,ZONE TERENGGANU SELATAN ,resetting[Test Type:Verify STX];[Test Status:Successful];[User ID:rste3398];[Session Start Time:26/08/2018 11:39:31] [Q004306 @ 08/27/2018 12:57:33 PM]  . [Q004306 @ 08/27/2018 12:13:48 PM]    [Q004306 @ 08/27/2018 10:09:30 AM]  . [Q004306 @ 08/27/2018 10
1-19859925308,TERENGGANU,ZONE TERENGGANU UTARA,DLM tindakan [Q004161 @ 08/26/2018 03:56:24 PM]  nama:lim poh teck tel no :096971181 ac no :A210146160101 ctc no :0179643135  Aduan:utk call out keluar mesej no yang anda dial tidak dapat dihubungi & internet kadang boleh kdg2 x boleh Verification via cal
1-19860093359,TERENGGANU,ZONE TERENGGANU TENGAH,in action [K25870 @ 08/27/2018 08:36:59 AM]  [MA] . [Added By B14806 27/08/2018 08:03:20 AM] in action[K25870 @ 08/26/2018 03:07:35 PM] [MA] . [Added By B14806 26/08/2018 12:22:50 PM] svc id: 00906622609ctc num: 0148414894aduan: pelanggan maklum talian te
1-19857828451,TERENGGANU,ZONE TERENGGANU TENGAH,[Test Type:Verify STX];[Test Status:Successful];[User ID:wxj4561];[Session Start Time:26/08/2018 04:29:37] [Q004291 @ 08/27/2018 10:24:50 AM]  dalam tindakan [Q004291 @ 08/27/2018 10:08:12 AM]  appt [Q004291 @ 08/27/2018 08:29:34 AM]  dalam tindakan [Q004
1-19858825632,TERENGGANU,ZONE TERENGGANU SELATAN ,[Test Type:Verify STX];[Test Status:Successful];[User ID:twf94579];[Session Start Time:27/08/2018 10:31:27] [Q004432 @ 08/27/2018 10:54:18 AM]  tros4 [Q004432 @ 08/27/2018 10:10:58 AM]  [MA] nil [Added By B17136 27/08/2018 09:03:53 AM] [MA] nil [Added By
1-19840175744,TERENGGANU,ZONE TERENGGANU SELATAN ,11.50AM :kerja kerja baik pulih telah siap oleh Karbina...rcc/rose/trg
1-19858319213,TERENGGANU,ZONE TERENGGANU SELATAN ,11.19am..siap by KAR/jue/rcc/tg
1-19860965500,TERENGGANU,ZONE TERENGGANU SELATAN ,Tukar si 388[Test Type:Verify STX];[Test Status:Successful];[User ID:wmm_80];[Session Start Time:27/08/2018 11:12:37] [Q004186 @ 08/27/2018 12:12:02 PM]  . [Q004186 @ 08/27/2018 12:09:05 PM]  SN/Login ID: wmm_80 Modem Warranty: No Account Status: ACTIVE P
1-19862239561,TERENGGANU,ZONE TERENGGANU UTARA,test line ok/inprogress [Q004176 @ 08/27/2018 12:12:10 PM]  Service No: 00906910829 Problem: No Dial Tone & Streamyx Down Previous TT Remarks: n/a CAMS/ICP status:Active  SEF code: CPEO  Phone Under TM Net Warranty:No If Customer Call Back:Request O&M to
1-19859582743,TERENGGANU,ZONE TERENGGANU TENGAH,[Test Type:Verify STX];[Test Status:Successful];[User ID:haazziah];[Session Start Time:27/08/2018 11:13:37] [TM33161 @ 08/27/2018 12:33:06 PM]  ondway [TM33161 @ 08/27/2018 10:41:45 AM]  [MA] . [Added By B14806 27/08/2018 08:18:43 AM] [MA] . [Added By B14
1-19859089804,TERENGGANU,ZONE TERENGGANU SELATAN ,12.23pm...Change channel card by staff ENZ/jue/rcc/tg
1-19858283641,TERENGGANU,ZONE TERENGGANU SELATAN ,12.33PM...Change channel card BY Staff ENZ/JUE/RCC/TG
1-19860884480,TERENGGANU,ZONE TERENGGANU TENGAH,[Test Type:Verify STX];[Test Status:Successful];[User ID:];[Session Start Time:27/08/2018 09:59:44] [K25870 @ 08/27/2018 12:55:07 pm]  IN ACTION [K25870 @ 08/27/2018 09:10:12 am]  SN/Login ID: pdkbtr1 Modem Warranty: Yes Account Status: ACTIVE Problem: mo
1-19863432127,TERENGGANU,ZONE TERENGGANU UTARA,dlm tindakan [Q004183 @ 08/27/2018 12:50:07 PM]  [MA] fyi [Added By TM32620 27/08/2018 11:50:29 AM] 00906185481  tel no dial tone.. streamyx ok. Verification via call to 00906185481 has been successfully done. Please proceed to RESOLVE this TT. [Q004183
1-19859582494,TERENGGANU,ZONE TERENGGANU TENGAH,[Test Type:Verify STX];[Test Status:Successful];[User ID:wbz2772];[Session Start Time:27/08/2018 12:05:47] [K23857 @ 08/27/2018 12:53:28 PM]  otw [K23857 @ 08/27/2018 12:03:33 PM]  [MA] . [Added By B14806 27/08/2018 08:09:31 AM] [MA] . [Added By B14806 27
